NumeroDexpedient,CodiDistricte,NomDistricte,CodiBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2015S008506,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,243206,Pamplona,0077 0077,Dimecres,Dc,Laboral,2015,11,Novembre,11,12,Matí,No és causa del  vianant,0,3,0,2,"4583245,81","432548,55",20151111,11/11/2015,"432548,55/4583245,81",41.3979220656,2.19310700081,"41.3979220656, 2.19310700081","(41.3979220656, 2.19310700081)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S009960,10,Sant Martí,67,la Vila Olímpica del Poblenou,62609,Icària,0128 0128,Dimecres,Dc,Laboral,2015,12,Desembre,30,12,Matí,No és causa del  vianant,0,1,0,2,"4582393,19","432704,65",20151230,30/12/2015,"432704,65/4582393,19",41.3902558268,2.1950689275,"41.3902558268, 2.1950689275","(41.3902558268, 2.1950689275)",False,Laboral,,2000.0,"[(41.39026, 2.19526)]",Abast,No hi ha causa mediata
2015S004674,10,Sant Martí,67,la Vila Olímpica del Poblenou,132908,Ramon Trias Fargas,0036 0038,Dimecres,Dc,Laboral,2015,6,Juny,17,18,Tarda,No és causa del  vianant,0,1,0,1,"4582584,62","432464,77",20150617,17/06/2015,"432464,77/4582584,62",41.3919598789,2.19217861019,"41.3919598789, 2.19217861019","(41.3919598789, 2.19217861019)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S004163,10,Sant Martí,67,la Vila Olímpica del Poblenou,701266,Litoral (Llobregat),000860000,Divendres,Dv,Laboral,2015,5,Maig,29,17,Tarda,No és causa del  vianant,0,2,0,2,"4582415,18","432972,61",20150529,29/05/2015,"432972,61/4582415,18",41.3904762599,2.19827130767,"41.3904762599, 2.19827130767","(41.3904762599, 2.19827130767)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S002783,10,Sant Martí,67,la Vila Olímpica del Poblenou,701497,B-10 (Llobregat),000800000,Dimecres,Dc,Laboral,2015,4,Abril,15,8,Matí,No és causa del  vianant,0,2,0,2,"4582829,32","433406,97",20150415,15/04/2015,"433406,97/4582829,32",41.3942423957,2.20342075982,"41.3942423957, 2.20342075982","(41.3942423957, 2.20342075982)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S010004,10,Sant Martí,67,la Vila Olímpica del Poblenou,700654,Litoral,0048 0048,Dijous,Dj,Laboral,2015,12,Desembre,31,16,Tarda,No és causa del  vianant,0,1,0,2,"4582685,64","433341,26",20151231,31/12/2015,"433341,26/4582685,64",41.3929428624,2.20265063094,"41.3929428624, 2.20265063094","(41.3929428624, 2.20265063094)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S004389,10,Sant Martí,67,la Vila Olímpica del Poblenou,700654,Litoral,0054 0054,Diumenge,Dg,Laboral,2015,6,Juny,7,16,Tarda,No és causa del  vianant,0,2,0,1,"4582685,64","433341,26",20150607,07/06/2015,"433341,26/4582685,64",41.3929428624,2.20265063094,"41.3929428624, 2.20265063094","(41.3929428624, 2.20265063094)",False,Festiu,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2015S008169,10,Sant Martí,67,la Vila Olímpica del Poblenou,700661,Joan Miró,0004 0004,Divendres,Dv,Laboral,2015,10,Octubre,30,14,Tarda,No és causa del  vianant,0,1,0,2,"4582535,03","432892,07",20151030,30/10/2015,"432892,07/4582535,03",41.3915490018,2.19729476343,"41.3915490018, 2.19729476343","(41.3915490018, 2.19729476343)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S000908,10,Sant Martí,67,la Vila Olímpica del Poblenou,701497,B-10 (Llobregat),000840000,Dijous,Dj,Laboral,2015,2,Febrer,5,16,Tarda,No és causa del  vianant,0,1,0,2,"4582556,54","433114,82",20150205,05/02/2015,"433114,82/4582556,54",41.3917612918,2.19995654198,"41.3917612918, 2.19995654198","(41.3917612918, 2.19995654198)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S000392,10,Sant Martí,67,la Vila Olímpica del Poblenou,701497,B-10 (Llobregat),000840000,Dissabte,Ds,Laboral,2015,1,Gener,17,3,Nit,No és causa del  vianant,0,2,0,2,"4582556,54","433114,82",20150117,17/01/2015,"433114,82/4582556,54",41.3917612918,2.19995654198,"41.3917612918, 2.19995654198","(41.3917612918, 2.19995654198)",False,Festiu,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S006283,10,Sant Martí,67,la Vila Olímpica del Poblenou,700661,Joan Miró,0006 0006,Dimarts,Dm,Laboral,2015,8,Agost,18,17,Tarda,No és causa del  vianant,0,1,0,3,"4582535,03","432892,07",20150818,18/08/2015,"432892,07/4582535,03",41.3915490018,2.19729476343,"41.3915490018, 2.19729476343","(41.3915490018, 2.19729476343)",True,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2015S006384,10,Sant Martí,67,la Vila Olímpica del Poblenou,700697,Gregal,0008 0008,Dilluns,Dl,Laboral,2015,8,Agost,24,11,Matí,No és causa del  vianant,0,1,0,1,"4582335,60","433292,77",20150824,24/08/2015,"433292,77/4582335,60",41.3897861193,2.20210921606,"41.3897861193, 2.20210921606","(41.3897861193, 2.20210921606)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2015S006295,10,Sant Martí,67,la Vila Olímpica del Poblenou,186703,Llull,0086 0088,Dimecres,Dc,Laboral,2015,8,Agost,19,9,Matí,No és causa del  vianant,0,0,0,1,"4583147,28","432754,84",20150819,19/08/2015,"432754,84/4583147,28",41.3970519108,2.19558546948,"41.3970519108, 2.19558546948","(41.3970519108, 2.19558546948)",False,Laboral,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S002116,1,Ciutat Vella,1,el Raval,198258,Marquès de Barberà,0006 0006,Divendres,Dv,Laboral,2015,3,Març,20,12,Matí,No és causa del  vianant,0,1,0,2,"4581333,30","430899,63",20150320,20/03/2015,"430899,63/4581333,30",41.3805566747,2.17360178622,"41.3805566747, 2.17360178622","(41.3805566747, 2.17360178622)",True,Laboral,Boqueria,213.617975079,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S006339,1,Ciutat Vella,1,el Raval,701367,Raval,0049 0049,Divendres,Dv,Laboral,2015,8,Agost,21,16,Tarda,No és causa del  vianant,0,1,0,2,"4581268,10","430733,50",20150821,21/08/2015,"430733,50/4581268,10",41.3799551532,2.17162262389,"41.3799551532, 2.17162262389","(41.3799551532, 2.17162262389)",False,Laboral,Boqueria,199.45801624,[],Altres,No hi ha causa mediata
2015S007218,1,Ciutat Vella,1,el Raval,701499,Vázquez Montalbán,0001 0001,Divendres,Dv,Laboral,2015,9,Setembre,25,22,Nit,No és causa del  vianant,0,0,0,2,"4581365,93","430671,69",20150925,25/09/2015,"430671,69/4581365,93",41.380830955,2.17087230321,"41.380830955, 2.17087230321","(41.380830955, 2.17087230321)",False,Laboral,Boqueria,118.938129661,"[(41.38056, 2.17081)]",Xoc contra element estÓtic,No hi ha causa mediata
2015S001253,1,Ciutat Vella,1,el Raval,701702,Martina Castells,0000 0000,Dimecres,Dc,Laboral,2015,2,Febrer,18,15,Tarda,No és causa del  vianant,0,1,0,2,"4581460,33","430427,93",20150218,18/02/2015,"430427,93/4581460,33",41.3816601457,2.16794652658,"41.3816601457, 2.16794652658","(41.3816601457, 2.16794652658)",False,Laboral,Boqueria,305.772028666,[],Abast,No hi ha causa mediata
2015S005620,1,Ciutat Vella,1,el Raval,296508,Sant Antoni,0016 0016,Dimarts,Dm,Laboral,2015,7,Juliol,21,14,Tarda,No és causa del  vianant,0,1,0,2,"4581423,90","430138,27",20150721,21/07/2015,"430138,27/4581423,90",41.3813069328,2.16448686374,"41.3813069328, 2.16448686374","(41.3813069328, 2.16448686374)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S009852,1,Ciutat Vella,1,el Raval,277809,Reina Amàlia,0038B0038B,Divendres,Dv,Laboral,2015,12,Desembre,25,21,Tarda,No és causa del  vianant,0,1,0,1,"4581058,55","430545,34",20151225,25/12/2015,"430545,34/4581058,55",41.3780515801,2.16939660696,"41.3780515801, 2.16939660696","(41.3780515801, 2.16939660696)",False,Festiu,Boqueria,450.310510063,[],Altres,No hi ha causa mediata
2015S006709,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0004 0004,Diumenge,Dg,Laboral,2015,9,Setembre,6,6,Matí,No és causa del  vianant,0,1,0,2,"4581148,02","431174,39",20150906,06/09/2015,"431174,39/4581148,02",41.3789114612,2.17690846415,"41.3789114612, 2.17690846415","(41.3789114612, 2.17690846415)",False,Festiu,monument Cristobal Colon,350.427780432,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S006635,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0005 0011,Dijous,Dj,Laboral,2015,9,Setembre,3,15,Tarda,No és causa del  vianant,0,1,0,2,"4580983,49","431112,73",20150903,03/09/2015,"431112,73/4580983,49",41.3774243103,2.17618984028,"41.3774243103, 2.17618984028","(41.3774243103, 2.17618984028)",False,Laboral,monument Cristobal Colon,223.807592442,"[(41.37717, 2.17626), (41.37717, 2.17626)]",Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S008846,1,Ciutat Vella,1,el Raval,701498,B-10 (Besòs),001090000,Dilluns,Dl,Laboral,2015,11,Novembre,23,17,Tarda,No és causa del  vianant,0,0,0,2,"4580879,47","431372,37",20151123,23/11/2015,"431372,37/4580879,47",41.3765096165,2.17930629899,"41.3765096165, 2.17930629899","(41.3765096165, 2.17930629899)",False,Laboral,monument Cristobal Colon,144.293097365,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S002425,1,Ciutat Vella,1,el Raval,86902,Nou de la Rambla,0010 0010,Dimarts,Dm,Laboral,2015,3,Març,31,11,Matí,Creuar per fora pas de vianants,0,1,0,1,"4581371,11","431037,21",20150331,31/03/2015,"431037,21/4581371,11",41.3809090222,2.17524269269,"41.3809090222, 2.17524269269","(41.3809090222, 2.17524269269)",False,Laboral,Boqueria,318.731470603,[],Atropellament,No hi ha causa mediata
2015S001667,1,Ciutat Vella,1,el Raval,67307,Carme,0063 0063,Dimecres,Dc,Laboral,2015,3,Març,4,7,Matí,No és causa del  vianant,0,1,0,2,"4581581,04","430526,76",20150304,04/03/2015,"430526,76/4581581,04",41.3827558832,2.16911453429,"41.3827558832, 2.16911453429","(41.3827558832, 2.16911453429)",True,Laboral,Boqueria,235.963443367,[],Abast,No hi ha causa mediata
2015S005971,1,Ciutat Vella,1,el Raval,101609,Doctor Dou,0007 0007,Dilluns,Dl,Laboral,2015,8,Agost,3,18,Tarda,No és causa del  vianant,0,0,0,2,"4581724,40","430618,43",20150803,03/08/2015,"430618,43/4581724,40",41.384054993,2.17019436255,"41.384054993, 2.17019436255","(41.384054993, 2.17019436255)",False,Laboral,Boqueria,281.604527915,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S005877,1,Ciutat Vella,1,el Raval,250904,Pelai,0024 0024,Dijous,Dj,Laboral,2015,7,Juliol,30,18,Tarda,No és causa del  vianant,0,1,0,2,"4582108,75","430412,02",20150730,30/07/2015,"430412,02/4582108,75",41.3874988833,2.16768179555,"41.3874988833, 2.16768179555","(41.3874988833, 2.16768179555)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S002995,1,Ciutat Vella,1,el Raval,250904,Pelai,0062 0062,Dimarts,Dm,Laboral,2015,4,Abril,21,18,Tarda,No és causa del  vianant,0,1,0,1,"4582075,85","430669,79",20150421,21/04/2015,"430669,79/4582075,85",41.3872248215,2.17076835017,"41.3872248215, 2.17076835017","(41.3872248215, 2.17076835017)",False,Laboral,,2000.0,[],Altres,No hi ha causa mediata
2015S007216,1,Ciutat Vella,1,el Raval,352100,Valldonzella,0004 0004,Divendres,Dv,Laboral,2015,9,Setembre,25,17,Tarda,No és causa del  vianant,0,1,0,1,"4582001,59","430384,25",20150925,25/09/2015,"430384,25/4582001,59",41.3865313248,2.16736199572,"41.3865313248, 2.16736199572","(41.3865313248, 2.16736199572)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2015S001842,1,Ciutat Vella,1,el Raval,352100,Valldonzella,0008 0008,Dimarts,Dm,Laboral,2015,3,Març,10,12,Matí,Desobeir el senyal del semàfor,1,1,0,1,"4581954,33","430355,14",20150310,10/03/2015,"430355,14/4581954,33",41.3861031495,2.16701929419,"41.3861031495, 2.16701929419","(41.3861031495, 2.16701929419)",False,Laboral,,2000.0,"[(41.38583, 2.1667)]",Atropellament,No hi ha causa mediata
2015S002778,1,Ciutat Vella,2,el Barri Gòtic,144204,Ample,0020 0020,Dimarts,Dm,Laboral,2015,4,Abril,14,21,Tarda,Creuar per fora pas de vianants,0,2,0,1,"4581479,92","431507,68",20150414,14/04/2015,"431507,68/4581479,92",41.3819292306,2.18085640553,"41.3819292306, 2.18085640553","(41.3819292306, 2.18085640553)",False,Laboral,Catedral de Barcelona,454.821661623,[],Atropellament,No hi ha causa mediata
2015S008148,1,Ciutat Vella,2,el Barri Gòtic,183909,Lledó,0005 0005,Divendres,Dv,Laboral,2015,10,Octubre,30,6,Matí,No és causa del  vianant,0,1,0,1,"4581773,12","431434,05",20151030,30/10/2015,"431434,05/4581773,12",41.3845637274,2.1799427253,"41.3845637274, 2.1799427253","(41.3845637274, 2.1799427253)",False,Laboral,Catedral de Barcelona,307.303250732,[],Atropellament,No hi ha causa mediata
2015S001159,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla,0028 0028,Diumenge,Dg,Laboral,2015,2,Febrer,15,11,Matí,No és causa del  vianant,0,1,0,2,"4581302,72","431195,98",20150215,15/02/2015,"431195,98/4581302,72",41.3803066461,2.17714907209,"41.3803066461, 2.17714907209","(41.3803066461, 2.17714907209)",False,Festiu,Catedral de Barcelona,434.935387548,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S003081,1,Ciutat Vella,2,el Barri Gòtic,106409,Duc,0000 0000,Dijous,Dj,Laboral,2015,4,Abril,23,16,Tarda,No és causa del  vianant,0,0,0,2,"4581947,52","430977,13",20150423,23/04/2015,"430977,13/4581947,52",41.3860954225,2.1744585787,"41.3860954225, 2.1744585787","(41.3860954225, 2.1744585787)",False,Laboral,Catedral de Barcelona,263.738520818,[],Abast,No hi ha causa mediata
2015S002673,1,Ciutat Vella,2,el Barri Gòtic,106409,Duc,0001 0001,Divendres,Dv,Laboral,2015,4,Abril,10,19,Tarda,No és causa del  vianant,0,0,0,1,"4581908,82","430990,23",20150410,10/04/2015,"430990,23/4581908,82",41.3857479873,2.1746196526,"41.3857479873, 2.1746196526","(41.3857479873, 2.1746196526)",False,Laboral,Catedral de Barcelona,224.87915159,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S001223,1,Ciutat Vella,2,el Barri Gòtic,278700,Rellotge,0003 0003,Dissabte,Ds,Laboral,2015,2,Febrer,14,21,Tarda,No és causa del  vianant,0,1,0,2,"4581486,21","431295,39",20150214,14/02/2015,"431295,39/4581486,21",41.3819677825,2.17831702989,"41.3819677825, 2.17831702989","(41.3819677825, 2.17831702989)",False,Festiu,Catedral de Barcelona,296.935298597,[],Altres,No hi ha causa mediata
2015S007978,1,Ciutat Vella,2,el Barri Gòtic,701266,Litoral (Llobregat),001040000,Divendres,Dv,Laboral,2015,10,Octubre,23,15,Tarda,No és causa del  vianant,0,1,0,3,"4581329,72","431572,69",20151023,23/10/2015,"431572,69/4581329,72",41.380581953,2.18165078619,"41.380581953, 2.18165078619","(41.380581953, 2.18165078619)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S005241,1,Ciutat Vella,2,el Barri Gòtic,701266,Litoral (Llobregat),001060000,Dimarts,Dm,Laboral,2015,7,Juliol,7,19,Tarda,No és causa del  vianant,0,3,0,3,"4581159,78","431465,38",20150707,07/07/2015,"431465,38/4581159,78",41.3790422177,2.1803867674,"41.3790422177, 2.1803867674","(41.3790422177, 2.1803867674)",False,Laboral,monument Cristobal Colon,415.44448381,[],Abast multiple,No hi ha causa mediata
2015S004331,1,Ciutat Vella,2,el Barri Gòtic,701266,Litoral (Llobregat),001080000,Divendres,Dv,Laboral,2015,6,Juny,5,13,Matí,No és causa del  vianant,0,1,0,1,"4580981,67","431372,26",20150605,05/06/2015,"431372,26/4580981,67",41.377430094,2.17929341207,"41.377430094, 2.17929341207","(41.377430094, 2.17929341207)",False,Laboral,monument Cristobal Colon,215.285992015,[],Caiguda (dues rodes),No hi ha causa mediata
2015S003737,1,Ciutat Vella,2,el Barri Gòtic,701266,Litoral (Llobregat),001080000,Divendres,Dv,Laboral,2015,5,Maig,15,13,Matí,No és causa del  vianant,0,1,0,1,"4580981,67","431372,26",20150515,15/05/2015,"431372,26/4580981,67",41.377430094,2.17929341207,"41.377430094, 2.17929341207","(41.377430094, 2.17929341207)",False,Laboral,monument Cristobal Colon,215.285992015,[],Abast,No hi ha causa mediata
2015S009839,1,Ciutat Vella,2,el Barri Gòtic,701497,B-10 (Llobregat),001020000,Divendres,Dv,Laboral,2015,12,Desembre,25,13,Matí,No és causa del  vianant,0,1,0,2,"4581498,83","431680,73",20151225,25/12/2015,"431680,73/4581498,83",41.382114261,2.18292368755,"41.382114261, 2.18292368755","(41.382114261, 2.18292368755)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2015S009005,1,Ciutat Vella,2,el Barri Gòtic,701497,B-10 (Llobregat),001030000,Divendres,Dv,Laboral,2015,11,Novembre,27,17,Tarda,Altres,0,2,0,1,"4581413,57","431627,70",20151127,27/11/2015,"431627,70/4581413,57",41.3813418431,2.18229914777,"41.3813418431, 2.18229914777","(41.3813418431, 2.18229914777)",False,Laboral,,2000.0,"[(41.38107, 2.18188), (41.38125, 2.18232)]",Atropellament,No hi ha causa mediata
2015S008640,1,Ciutat Vella,2,el Barri Gòtic,701497,B-10 (Llobregat),001030000,Dilluns,Dl,Laboral,2015,11,Novembre,16,14,Tarda,No és causa del  vianant,0,1,0,2,"4581413,57","431627,70",20151116,16/11/2015,"431627,70/4581413,57",41.3813418431,2.18229914777,"41.3813418431, 2.18229914777","(41.3813418431, 2.18229914777)",False,Laboral,,2000.0,"[(41.38107, 2.18188), (41.38125, 2.18232)]",Col.lisi¾ lateral,No hi ha causa mediata
2015S006579,1,Ciutat Vella,2,el Barri Gòtic,701497,B-10 (Llobregat),001030000,Dimarts,Dm,Laboral,2015,9,Setembre,1,15,Tarda,No és causa del  vianant,0,5,0,2,"4581413,57","431627,70",20150901,01/09/2015,"431627,70/4581413,57",41.3813418431,2.18229914777,"41.3813418431, 2.18229914777","(41.3813418431, 2.18229914777)",False,Laboral,,2000.0,"[(41.38107, 2.18188), (41.38125, 2.18232)]",Abast,No hi ha causa mediata
2015S002549,1,Ciutat Vella,2,el Barri Gòtic,701497,B-10 (Llobregat),001050000,Diumenge,Dg,Laboral,2015,4,Abril,5,19,Tarda,No és causa del  vianant,0,0,0,2,"4581243,79","431520,59",20150405,05/04/2015,"431520,59/4581243,79",41.3798035729,2.18103747268,"41.3798035729, 2.18103747268","(41.3798035729, 2.18103747268)",False,Festiu,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S008782,1,Ciutat Vella,2,el Barri Gòtic,701497,B-10 (Llobregat),001050000,Divendres,Dv,Laboral,2015,11,Novembre,20,14,Tarda,No és causa del  vianant,0,3,0,2,"4581243,79","431520,59",20151120,20/11/2015,"431520,59/4581243,79",41.3798035729,2.18103747268,"41.3798035729, 2.18103747268","(41.3798035729, 2.18103747268)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S001763,1,Ciutat Vella,3,la Barceloneta,224904,Joan Borbó Comte Barcelona,0065 0065,Dissabte,Ds,Laboral,2015,3,Març,7,0,Nit,No és causa del  vianant,0,1,0,1,"4581042,08","432287,99",20150307,07/03/2015,"432287,99/4581042,08",41.3780517689,2.1902366555,"41.3780517689, 2.1902366555","(41.3780517689, 2.1902366555)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2015S000184,1,Ciutat Vella,3,la Barceloneta,132908,Ramon Trias Fargas,0009 0009,Divendres,Dv,Laboral,2015,1,Gener,9,23,Nit,No és causa del  vianant,0,1,0,2,"4582162,58","432843,90",20150109,09/01/2015,"432843,90/4582162,58",41.3881904208,2.19675993004,"41.3881904208, 2.19675993004","(41.3881904208, 2.19675993004)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S001377,1,Ciutat Vella,3,la Barceloneta,132908,Ramon Trias Fargas,0009 0009,Diumenge,Dg,Laboral,2015,2,Febrer,22,17,Tarda,No és causa del  vianant,0,1,0,2,"4582162,58","432843,90",20150222,22/02/2015,"432843,90/4582162,58",41.3881904208,2.19675993004,"41.3881904208, 2.19675993004","(41.3881904208, 2.19675993004)",False,Festiu,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S005369,1,Ciutat Vella,3,la Barceloneta,701497,B-10 (Llobregat),000980000,Diumenge,Dg,Laboral,2015,7,Juliol,12,1,Nit,No és causa del  vianant,0,1,0,2,"4581701,28","432018,39",20150712,12/07/2015,"432018,39/4581701,28",41.3839662751,2.18693888743,"41.3839662751, 2.18693888743","(41.3839662751, 2.18693888743)",False,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S009501,1,Ciutat Vella,3,la Barceloneta,10900,Almirall Cervera,0008 0008,Dilluns,Dl,Laboral,2015,12,Desembre,14,13,Matí,No és causa del  vianant,0,1,0,2,"4581256,52","432282,82",20151214,14/12/2015,"432282,82/4581256,52",41.3799827397,2.1901508734,"41.3799827397, 2.1901508734","(41.3799827397, 2.1901508734)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S003352,1,Ciutat Vella,3,la Barceloneta,197903,Marítim de la Barceloneta,0028 0028,Diumenge,Dg,Laboral,2015,5,Maig,3,13,Matí,No és causa del  vianant,0,3,0,1,"4581839,64","432803,97",20150503,03/05/2015,"432803,97/4581839,64",41.3852784481,2.19631820048,"41.3852784481, 2.19631820048","(41.3852784481, 2.19631820048)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2015S005319,1,Ciutat Vella,3,la Barceloneta,197903,Marítim de la Barceloneta,0042 0042,Dijous,Dj,Laboral,2015,7,Juliol,9,18,Tarda,No és causa del  vianant,0,1,0,2,"4582113,47","433035,05",20150709,09/07/2015,"433035,05/4582113,47",41.3877640354,2.19905144959,"41.3877640354, 2.19905144959","(41.3877640354, 2.19905144959)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S008083,1,Ciutat Vella,2,el Barri Gòtic,189406,Magdalenes,0004 0004,Dimarts,Dm,Laboral,2015,10,Octubre,27,17,Tarda,Creuar per fora pas de vianants,0,1,0,1,"4582124,51","431100,18",20151027,27/10/2015,"431100,18/4582124,51",41.3877000666,2.17591003117,"41.3877000666, 2.17591003117","(41.3877000666, 2.17591003117)",True,Laboral,Catedral de Barcelona,393.339839983,[],Atropellament,No hi ha causa mediata
