entityid,codiincident,descripcioincident,codidistricte,nomdistricte,nkany,mesdeany,nommes,numerodincidentsgub
79a5d96c-ae7f-4623-b8b8-1f8f7913be36,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,9,Sant Andreu,2015,3,Març,66
79b284f2-efc2-4081-ac19-664e7ad08a28,610,ACTES CONTRA LA PROPIETAT PRIVADA,8,Nou Barris,2015,10,Octubre,51
79b7bdad-7cef-4ad8-9d9b-aa30fae5b66b,700,ACTIVITAT AMB PRESOS,1,Ciutat Vella,2015,3,Març,1
79b7e7a8-3aa4-4520-88e2-a7840cc52c58,50,ATEMPTATS,4,Les Corts,2015,9,Setembre,1
79b9a313-f7d7-453e-b14c-1570dc506177,421,INFRACCIONS EN LOCALS,1,Ciutat Vella,2015,2,Febrer,3
79bbec1e-22a1-424e-8bc7-e5c83bd1cfaf,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,1,Ciutat Vella,2015,6,Juny,143
79c6b7ce-3e8c-404e-b70b-30385e23dec6,50,ATEMPTATS,10,Sant Martí,2015,7,Juliol,2
79cba5a4-9191-4b86-a6b3-104677f36d42,511,VANDALISME,10,Sant Martí,2015,5,Maig,18
79d29690-d3d2-4d5b-8dbd-2cfe2bdda078,301,ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS,1,Ciutat Vella,2015,7,Juliol,396
79e087eb-7137-470f-a02d-8cbf2146d8e8,511,VANDALISME,3,Sants-Montjuïc,2015,7,Juliol,12
79e7d928-99a9-47d5-ac85-3996c47591a7,62,AVARIES DE SERVEIS MUNICIPALS,3,Sants-Montjuïc,2015,12,Desembre,22
79ed3bf9-abb1-45fe-9833-e03c7b5e4926,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,7,Horta-Guinardó,2015,8,Agost,15
79f1aed7-5ffc-4804-a200-9d5168bd921b,50,ATEMPTATS,3,Sants-Montjuïc,2015,1,Gener,5
79fa1c39-7393-422d-9715-5c05ee738d6b,670,AGRESSIONS,1,Ciutat Vella,2015,8,Agost,73
7a042113-3578-4599-ad04-2316f8871198,221,INFRACCIONS PER ESTACIONAMENTS,7,Horta-Guinardó,2015,11,Novembre,179
7a16e9b9-0a06-4f6a-8a89-8b4e06b46acb,40,TRANSPORT PÚBLIC,2,Eixample,2015,8,Agost,3
7a17646b-a543-45f3-996c-cf982ebc3d9c,620,ESTUPEFAENTS / PSICOTROPICS,1,Ciutat Vella,2015,6,Juny,73
7a317ae5-6c67-4a20-b09f-fdf4efb15879,70,SINISTRES EN EDIFICIS,9,Sant Andreu,2015,1,Gener,6
7a3969f5-4e9e-4700-949e-3bc43493dabb,620,ESTUPEFAENTS / PSICOTROPICS,6,Gràcia,2015,3,Març,6
7a3da52d-6e74-4b8c-898e-fe58ded72b0b,250,CONDUCCIONS I ACOMPANYAMENTS,8,Nou Barris,2015,8,Agost,1
7a4ffcab-fef9-41c0-99e0-f3e412a3b817,670,AGRESSIONS,1,Ciutat Vella,2015,2,Febrer,35
7a565c0d-fbfd-41e9-b03d-d3f19c21e965,442,ALTRES INCIDÈNCIES AMB ANIMALS,6,Gràcia,2015,6,Juny,5
7a56f0fe-e9e4-4ef2-9c42-b5153ce1d5de,422,INSPECCIONS / CONTROLS EN LOCALS,6,Gràcia,2015,3,Març,10
7a5ff09c-c746-42a0-9e8e-f97d0b53a46b,102,REFORMA,2,Eixample,2015,1,Gener,5
7a6021fd-a724-4ce4-be9a-b1f45222f071,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,6,Gràcia,2015,9,Setembre,6
7a76a303-fa03-4ba3-a02d-113c020db705,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,7,Horta-Guinardó,2015,1,Gener,51
7a82798b-601f-433e-85a6-4656d1816f21,513,CONFLICTES EN LOCALS,1,Ciutat Vella,2015,8,Agost,89
7a8577f7-cf85-4b08-bc02-ba40cec85787,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,5,Sarrià-Sant Gervasi,2015,3,Març,21
7a86430b-4ac8-4c9f-b48c-9f9f03b023e9,303,ASSISTÈNCIA A MALALTS MENTALS,5,Sarrià-Sant Gervasi,2015,10,Octubre,1
7a93b9b7-cfac-4922-8cc3-5e4647d9af8d,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,5,Sarrià-Sant Gervasi,2015,8,Agost,24
7a9baeee-be21-4a9c-8668-bb6fb2509e0d,303,ASSISTÈNCIA A MALALTS MENTALS,1,Ciutat Vella,2015,11,Novembre,6
7ab38f67-74bd-4954-8edf-3d363230221a,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,-1,Desconegut,2015,2,Febrer,13
7ab6c762-1c55-456c-9c55-4fd45ef5fa6c,440,ANIMALS DE COMPANYIA,4,Les Corts,2015,4,Abril,18
7ab90875-ebed-415c-98e1-d76c15551438,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,1,Ciutat Vella,2015,7,Juliol,20
7acb332f-031b-42dc-99ba-f9bd1befb442,670,AGRESSIONS,6,Gràcia,2015,9,Setembre,16
7ace225c-9fb7-4913-a55c-3accd77f6dbf,520,OCUPACIONS IL·LÍCITES,6,Gràcia,2015,4,Abril,1
7acea7fb-846f-4706-a068-01d717e5869e,241,SUPORTS,8,Nou Barris,2015,6,Juny,22
7ad98255-e70a-49ef-ac63-f366f5175bb5,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,7,Horta-Guinardó,2015,4,Abril,22
7ae1c69f-b281-484f-bab4-f6a3af014c94,50,ATEMPTATS,10,Sant Martí,2015,5,Maig,2
7ae3f615-e43c-4f91-8235-4abfd1cafe49,700,ACTIVITAT AMB PRESOS,-1,Desconegut,2015,7,Juliol,1
7ae59070-8004-4f34-8d51-8766ca3ae0f1,221,INFRACCIONS PER ESTACIONAMENTS,10,Sant Martí,2015,11,Novembre,128
7aefe9b4-f1fa-448b-91a8-de954e4a04a9,451,OCUPACIONS D ESPAIS PÚBLICS,1,Ciutat Vella,2015,11,Novembre,3
7af54c98-47fa-4c37-9446-cb37f84e836b,221,INFRACCIONS PER ESTACIONAMENTS,1,Ciutat Vella,2015,11,Novembre,95
7b10e8f0-47d6-4e57-8dba-301441a10e7d,203,SENYALS AUTOMATITZADES,5,Sarrià-Sant Gervasi,2015,10,Octubre,35
7b147591-210a-4428-9960-5ff82e0d317a,440,ANIMALS DE COMPANYIA,5,Sarrià-Sant Gervasi,2015,9,Setembre,28
7b237c67-981b-4fd9-93a6-1bb8ba25afe8,611,ACTES CONTRA LA PROPIETAT PÚBLICA,9,Sant Andreu,2015,12,Desembre,2
7b287987-3287-44ed-b448-6435184be8a8,61,AVARIES DE SERVEIS PÚBLICS,4,Les Corts,2015,5,Maig,8
7b291edc-eed6-49eb-abe5-5bde3fd90d18,400,CONVIVÈNCIA VEINAL,5,Sarrià-Sant Gervasi,2015,7,Juliol,385
7b330e81-fe54-4d53-8030-45bbb2523cbb,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,6,Gràcia,2015,2,Febrer,33
7b33df7a-bd6e-47ea-9934-d3f6bd8075f5,211,ACCIDENTS DE TRÀNSIT AMB FERITS,2,Eixample,2015,4,Abril,314
7b3f94cf-b570-4f2b-9507-94d660ef4e54,222,INFRACCIONS EN MOVIMENT,7,Horta-Guinardó,2015,3,Març,63
7b45a24f-e167-477e-8f80-3108638eae4a,460,INCIDÈNCIES D ALIMENTS,2,Eixample,2015,11,Novembre,1
7b495b2f-7b34-4b1e-94ae-09f42c06cb75,301,ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS,-1,Desconegut,2015,11,Novembre,11
7b5261a7-502a-4ab0-a850-f1e6c75eec5f,650,VIGILÀNCIA POLICIAL,5,Sarrià-Sant Gervasi,2015,9,Setembre,258
7b5d1a9c-2f07-49ad-8f18-040f79b56363,0,INCENDIS,5,Sarrià-Sant Gervasi,2015,1,Gener,32
7b5efb5c-c38d-4ff5-8d2c-c0f215397191,500,MANIFESTACIONS / CONCENTRACIONS,-1,Desconegut,2015,11,Novembre,6
7b5f4a18-9146-49d0-9d8a-4fcc993b55bd,421,INFRACCIONS EN LOCALS,2,Eixample,2015,4,Abril,6
7b60fe8e-e98a-4e78-8068-79dc34f2814a,40,TRANSPORT PÚBLIC,-1,Desconegut,2015,7,Juliol,2
7b6d44db-8bd5-4af4-b682-699ce1f300f3,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,3,Sants-Montjuïc,2015,11,Novembre,26
7b6dde41-3c8f-437f-ac75-ab5c667a052a,611,ACTES CONTRA LA PROPIETAT PÚBLICA,-1,Desconegut,2015,3,Març,3
7b6e6533-3745-437b-8f3a-69a940a6bd0d,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,1,Ciutat Vella,2015,4,Abril,9
7b6e6ec1-3a34-4ae1-a5a1-a4af26b367a9,100,ÀMBIT DE PROTECCIÓ DEL MENOR,9,Sant Andreu,2015,7,Juliol,8
7b736f60-3bb7-4b81-a1a9-685b696ffbca,440,ANIMALS DE COMPANYIA,4,Les Corts,2015,8,Agost,8
7b76e79d-b0fd-4796-a454-a5d03b635b73,830,ALTRES ACTUACIONS EN MEDI AMBIENT,7,Horta-Guinardó,2015,2,Febrer,2
7b79f704-7b91-40d3-acf2-88352066fae0,422,INSPECCIONS / CONTROLS EN LOCALS,3,Sants-Montjuïc,2015,7,Juliol,31
7b80d881-a3c2-46ee-bb92-6ec66c622ec7,203,SENYALS AUTOMATITZADES,4,Les Corts,2015,10,Octubre,60
7b9c6a35-e39f-4cf8-a517-ec72164670c8,240,CONTROLS DE TRÀNSIT,8,Nou Barris,2015,10,Octubre,13
7ba0fa4b-e54a-4b1c-8db2-e1dbe818f7af,520,OCUPACIONS IL·LÍCITES,9,Sant Andreu,2015,11,Novembre,3
7ba3077d-daaa-48d1-b7c6-c47afd3a5ff8,480,ALARMES D INCENDI / ROBATORI,6,Gràcia,2015,3,Març,8
7ba632d6-c86e-499f-b10e-c3d3ca55854f,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,4,Les Corts,2015,8,Agost,2
7ba72dfe-7589-4d2b-bb16-35334b897d97,422,INSPECCIONS / CONTROLS EN LOCALS,9,Sant Andreu,2015,9,Setembre,4
7bb6029a-71ba-4161-80be-1e5fe128c179,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,8,Nou Barris,2015,1,Gener,9
7bbb3b86-dcfc-4313-b7c8-1ff6730f7e4e,21B,ACCIDENT REBUT PEL 080 (Recodificar),7,Horta-Guinardó,2015,8,Agost,2
7bcf5fef-e984-4875-bba3-9106897be4a3,30,MATÈRIES PERILLOSES,2,Eixample,2015,1,Gener,3
7be7f61b-5292-4dc6-bf56-37d356169360,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,1,Ciutat Vella,2015,8,Agost,773
7bee972c-b78c-40da-9f6c-75abeb06a70e,611,ACTES CONTRA LA PROPIETAT PÚBLICA,5,Sarrià-Sant Gervasi,2015,10,Octubre,5
7bf49065-98e7-47e2-9782-87f002c30717,62,AVARIES DE SERVEIS MUNICIPALS,7,Horta-Guinardó,2015,11,Novembre,12
7c006939-ab2b-471d-8c01-344eb35890c3,204,SENYALS NO AUTOMATITZADES,7,Horta-Guinardó,2015,4,Abril,7
7c07ecf4-73cd-48b1-b110-c7ebc18ab378,621,DELICTES ALIMENTARIS,2,Eixample,2015,11,Novembre,1
7c080732-8cce-48c4-bda1-518043886af7,61,AVARIES DE SERVEIS PÚBLICS,10,Sant Martí,2015,3,Març,17
7c12b4cd-82b6-43df-af64-e1796037db4e,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,1,Ciutat Vella,2015,3,Març,44
7c1b539a-0725-42f8-a3d7-12bb1435203b,620,ESTUPEFAENTS / PSICOTROPICS,5,Sarrià-Sant Gervasi,2015,4,Abril,7
7c270a4a-03e3-4d99-bf34-e60ebcd7103a,300,ASSISTÈNCIA A PERSONES EN EDIFICI,6,Gràcia,2015,11,Novembre,22
7c30f7fa-2eb5-49ab-8885-71b609392e1f,510,BARALLES,9,Sant Andreu,2015,7,Juliol,17
7c3cac2f-793a-4cd6-9aa5-76383746fe3a,670,AGRESSIONS,7,Horta-Guinardó,2015,6,Juny,18
7c41d871-7333-42d1-aab6-c906a47394de,500,MANIFESTACIONS / CONCENTRACIONS,9,Sant Andreu,2015,8,Agost,1
7c4a92e8-0fab-4355-86fe-b3cdc9983940,400,CONVIVÈNCIA VEINAL,5,Sarrià-Sant Gervasi,2015,4,Abril,184
7c4d1792-4442-4547-8822-e383b7604ab9,430,ESPECTACLES EN ESPAIS PÚBLICS,9,Sant Andreu,2015,7,Juliol,9
7c626b41-96eb-42de-9c7f-53a86f0676aa,411,VENDA AMBULANT,3,Sants-Montjuïc,2015,5,Maig,25
7c6d87f8-e0ac-431e-afb4-6f15dbefe233,50,ATEMPTATS,5,Sarrià-Sant Gervasi,2015,1,Gener,4
7c6ebbb9-e5b1-4e30-a3b9-0b2bc3b2a2b2,660,VIOLÈNCIA DOMÈSTICA,4,Les Corts,2015,8,Agost,8
7c6f5c4e-3f89-48b7-881b-b142eb910f39,50,ATEMPTATS,7,Horta-Guinardó,2015,4,Abril,2
7c750b60-ac2f-4b9f-b28b-c029631941ce,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,6,Gràcia,2015,8,Agost,52
7c83ee5a-cdd9-4cb7-9d59-e089360bb1e9,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,9,Sant Andreu,2015,8,Agost,37
7c91edc1-4776-4224-9c94-d4435e02f057,250,CONDUCCIONS I ACOMPANYAMENTS,9,Sant Andreu,2015,3,Març,1
7c9365e3-3bc4-428c-8ff3-8e529ab8e97a,513,CONFLICTES EN LOCALS,8,Nou Barris,2015,3,Març,9
7c964796-ca40-4f3a-a37d-281baba6553e,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,4,Les Corts,2015,11,Novembre,59
7c9f8e22-ec49-455d-abc1-9caa27ad4064,242,IMMOBILITZACIONS /DESIMMOBILITZACIONS,6,Gràcia,2015,9,Setembre,2
7ca97e49-cb1f-4616-bbd4-0fca76009564,422,INSPECCIONS / CONTROLS EN LOCALS,10,Sant Martí,2015,10,Octubre,13
7caed8b7-79fc-4b5a-828e-2f54c7fc0b45,513,CONFLICTES EN LOCALS,8,Nou Barris,2015,5,Maig,14
7cc657f2-4d07-453f-9ada-2e00e1dff7f8,221,INFRACCIONS PER ESTACIONAMENTS,5,Sarrià-Sant Gervasi,2015,2,Febrer,176
7cc7bbde-c215-425a-979f-8fe932a809ee,640,INFRACCIONS D ESTRANGERS,2,Eixample,2015,3,Març,2
7ce6f888-5f00-4c6f-a8b4-81fca27f861a,421,INFRACCIONS EN LOCALS,-1,Desconegut,2015,10,Octubre,1
7cef665b-b93c-4d46-916f-8860ed78dfe9,201,INCIDÈNCIES AMB PERILL PEL TRÀNSIT,7,Horta-Guinardó,2015,7,Juliol,31
7cf9f819-ba6e-4d02-89b6-b99b63dddfaf,61,AVARIES DE SERVEIS PÚBLICS,1,Ciutat Vella,2015,12,Desembre,16
7cfa7f42-7d65-4306-93c8-948fb2998dae,62,AVARIES DE SERVEIS MUNICIPALS,-1,Desconegut,2015,9,Setembre,1
7cfd849c-77b2-40f9-ab25-d6b27caf75ca,21M,ACCIDENT PROCEDENT PASSAREL·LA CME,3,Sants-Montjuïc,2015,2,Febrer,1
7d01e294-1638-4c01-809f-f72c2de57871,204,SENYALS NO AUTOMATITZADES,4,Les Corts,2015,9,Setembre,4
7d07c6cc-6cb7-41d2-8822-5b0b9977a1bd,70,SINISTRES EN EDIFICIS,1,Ciutat Vella,2015,6,Juny,5
7d08ebc3-ca0f-4d14-9eee-8bea27ce09df,610,ACTES CONTRA LA PROPIETAT PRIVADA,8,Nou Barris,2015,11,Novembre,73
7d0da215-b4a7-49a0-90f4-63f0473272a1,420,INCIDÈNCIES DE LOCALS,1,Ciutat Vella,2015,1,Gener,80
7d15cb68-77da-43b8-af74-175424e69e64,21,VENTS FORTS,4,Les Corts,2015,1,Gener,13
7d1bdcf5-e57f-4b89-9a7b-23a5deb2f185,204,SENYALS NO AUTOMATITZADES,5,Sarrià-Sant Gervasi,2015,5,Maig,4
7d1d7131-d7fb-4244-965b-dfa98d6ea392,20,PLUJA TORRENCIAL,3,Sants-Montjuïc,2015,11,Novembre,3
7d1e33b1-2130-43e0-afdd-4c0aeefbdaa7,61,AVARIES DE SERVEIS PÚBLICS,7,Horta-Guinardó,2015,11,Novembre,13
7d26eefd-bf54-4781-914a-6f6433b91cb6,421,INFRACCIONS EN LOCALS,3,Sants-Montjuïc,2015,12,Desembre,4
7d2a206c-09e2-4c30-91d0-cf16a653e3c7,30,MATÈRIES PERILLOSES,-1,Desconegut,2015,6,Juny,1
7d388e98-9b27-4385-81c2-e21f487e7653,800,FOGUERES / BARBACOES,7,Horta-Guinardó,2015,4,Abril,1
7d396aee-1814-4ce9-bcd0-f0af743b21c8,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,7,Horta-Guinardó,2015,7,Juliol,8
7d43b9cc-0e3d-48c6-8337-804033d21260,305,COL·LABORACIÓ AMB ALTRES SERVEIS,8,Nou Barris,2015,1,Gener,34
7d4c4632-aee8-4048-8cc7-4d896be51267,62,AVARIES DE SERVEIS MUNICIPALS,2,Eixample,2015,11,Novembre,8
7d5acf02-7e03-49c1-8600-2f062afa471c,800,FOGUERES / BARBACOES,6,Gràcia,2015,5,Maig,1
7d5bad7a-f46f-421b-9e67-c8029d8dd945,300,ASSISTÈNCIA A PERSONES EN EDIFICI,8,Nou Barris,2015,1,Gener,42
7d6032ad-e753-4834-af7d-04e848d4bfe9,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,3,Sants-Montjuïc,2015,12,Desembre,77
7d619481-6551-46d2-bd68-a4570f53419d,480,ALARMES D INCENDI / ROBATORI,8,Nou Barris,2015,5,Maig,8
7d623c6c-7e6b-47d6-839b-647583b562e5,430,ESPECTACLES EN ESPAIS PÚBLICS,9,Sant Andreu,2015,11,Novembre,8
7d682807-a424-49a3-8cf5-4d2598ff7308,530,DELICTES CONTRA L ORDRE PÚBLIC,7,Horta-Guinardó,2015,5,Maig,1
7d69deb4-46cf-4200-a318-327000688947,620,ESTUPEFAENTS / PSICOTROPICS,3,Sants-Montjuïc,2015,5,Maig,25
7d76a4d4-77c8-4f01-a631-62fc3e4e102d,430,ESPECTACLES EN ESPAIS PÚBLICS,8,Nou Barris,2015,11,Novembre,4
7d7b2e59-d9f5-4a00-abee-3b9f56d96b22,511,VANDALISME,9,Sant Andreu,2015,7,Juliol,17
7d804bdb-0a6c-4159-be88-e663370787f4,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,5,Sarrià-Sant Gervasi,2015,10,Octubre,90
7d85aa72-d3b3-4ef7-9273-a3ebcb20cf31,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,6,Gràcia,2015,12,Desembre,48
7d8d0587-0ba5-48f6-8253-fd2f01198a68,242,IMMOBILITZACIONS /DESIMMOBILITZACIONS,5,Sarrià-Sant Gervasi,2015,5,Maig,5
7dabf86b-0984-49e4-b6d7-c603973c02e3,21,VENTS FORTS,10,Sant Martí,2015,2,Febrer,3
7db06912-be0d-472e-9a6c-ad4604163dd8,201,INCIDÈNCIES AMB PERILL PEL TRÀNSIT,9,Sant Andreu,2015,5,Maig,39
7db904c0-723d-4053-8de7-ef5dae7067ba,450,OBRES / TREBALLS EN ESPAIS PÚBLICS,-1,Desconegut,2015,7,Juliol,4
7dc0488f-e566-42a0-848f-47d11c21675a,650,VIGILÀNCIA POLICIAL,8,Nou Barris,2015,12,Desembre,219
7dcfe77d-1918-474b-a1b6-f88b2d52aade,203,SENYALS AUTOMATITZADES,5,Sarrià-Sant Gervasi,2015,12,Desembre,28
7dd3de7d-8d35-422a-9ffc-1d6e5f18452b,620,ESTUPEFAENTS / PSICOTROPICS,2,Eixample,2015,8,Agost,17
7df43681-d51b-4b7e-86e6-8b5a7bbec27f,600,COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL,7,Horta-Guinardó,2015,11,Novembre,1
7df80b92-0865-4837-bbb2-e713af54cec6,221,INFRACCIONS PER ESTACIONAMENTS,2,Eixample,2015,6,Juny,160
7df97b31-06b3-4ba5-b0cd-1a68849b2254,670,AGRESSIONS,2,Eixample,2015,8,Agost,42
7dfc7da6-cadc-40bf-b351-5d39822031cb,21B,ACCIDENT REBUT PEL 080 (Recodificar),7,Horta-Guinardó,2015,3,Març,2
7e021cc5-c65b-4243-a490-e13c99bb98b4,40,TRANSPORT PÚBLIC,7,Horta-Guinardó,2015,7,Juliol,1
7e09dfe0-cec2-4613-88bd-6564e6f1c4e2,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,6,Gràcia,2015,7,Juliol,286
7e0b4a70-8fd5-49ee-9346-95e55dfb2b41,400,CONVIVÈNCIA VEINAL,6,Gràcia,2015,5,Maig,216
7e13e3ce-4340-4172-87b4-b3c734680039,511,VANDALISME,7,Horta-Guinardó,2015,4,Abril,7
7e174d76-df1e-434a-81b6-f5cec135947f,211,ACCIDENTS DE TRÀNSIT AMB FERITS,1,Ciutat Vella,2015,8,Agost,42
7e1b70b2-f0b7-49f5-9179-b869169f53c7,430,ESPECTACLES EN ESPAIS PÚBLICS,9,Sant Andreu,2015,10,Octubre,3
7e270995-9524-4c20-befe-72487aada997,510,BARALLES,6,Gràcia,2015,7,Juliol,6
7e2c4921-78d2-45f6-be02-8e784efe3a6d,510,BARALLES,2,Eixample,2015,5,Maig,31
7e3553bb-e96d-4d33-8c46-4d0d7baa4e71,70,SINISTRES EN EDIFICIS,9,Sant Andreu,2015,5,Maig,5
7e37d572-a222-469a-aa91-a8c3f9520d65,630,CONTRA LA LLIBERTAT SEXUAL,7,Horta-Guinardó,2015,11,Novembre,1
7e42a15c-2c63-414d-8557-2300c3a66fc0,441,ANIMALS / INSECTES PERILLOSOS,6,Gràcia,2015,1,Gener,2
7e4bbd0d-d591-4def-9a4c-93d681aed23d,440,ANIMALS DE COMPANYIA,1,Ciutat Vella,2015,6,Juny,53
7e5a2cd3-af57-4385-9d9f-cc3e7ee36b98,513,CONFLICTES EN LOCALS,9,Sant Andreu,2015,3,Març,6
7e682052-e0c7-4fd0-8093-aab863e2c401,303,ASSISTÈNCIA A MALALTS MENTALS,9,Sant Andreu,2015,1,Gener,3
7e75670b-1c02-4e00-bf71-9a8101344488,305,COL·LABORACIÓ AMB ALTRES SERVEIS,2,Eixample,2015,8,Agost,72
7e78d450-e661-42b0-aa75-f813f0e8df09,440,ANIMALS DE COMPANYIA,4,Les Corts,2015,12,Desembre,15
7e86f653-bf35-4d8a-adc6-c546cc3b28ff,411,VENDA AMBULANT,1,Ciutat Vella,2015,1,Gener,85
7e9101fb-c617-4135-81b9-3da35fa33edb,30,MATÈRIES PERILLOSES,3,Sants-Montjuïc,2015,10,Octubre,2
7e919c31-ab06-49b6-ade5-da1ff65b7e0f,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,6,Gràcia,2015,10,Octubre,51
7ea9729f-8966-476a-81e4-8f9f18e59dd1,204,SENYALS NO AUTOMATITZADES,2,Eixample,2015,4,Abril,4
7eaa02aa-2656-463b-924c-d87e0573a681,203,SENYALS AUTOMATITZADES,9,Sant Andreu,2015,6,Juny,13
7eb4a1de-5e80-4f64-a424-37356adfd88c,611,ACTES CONTRA LA PROPIETAT PÚBLICA,6,Gràcia,2015,11,Novembre,1
7ebf41bf-81a6-4971-8af6-f4dc52c4cf57,610,ACTES CONTRA LA PROPIETAT PRIVADA,-1,Desconegut,2015,9,Setembre,2
7ebffda7-06fe-4c24-870c-1d28e1523d8e,221,INFRACCIONS PER ESTACIONAMENTS,-1,Desconegut,2015,9,Setembre,1
7ec494c9-be5b-4f26-90a4-5ff16bba931c,250,CONDUCCIONS I ACOMPANYAMENTS,3,Sants-Montjuïc,2015,11,Novembre,8
7ecda668-c3b5-456c-97f7-a55623c603e5,640,INFRACCIONS D ESTRANGERS,3,Sants-Montjuïc,2015,4,Abril,1
7ee09f4b-3926-4624-9124-bad8ba7e4ed1,830,ALTRES ACTUACIONS EN MEDI AMBIENT,3,Sants-Montjuïc,2015,9,Setembre,2
7ee3195e-32fa-471d-8e6c-be3b105d73eb,70,SINISTRES EN EDIFICIS,3,Sants-Montjuïc,2015,4,Abril,4
7ee328d5-ee0b-4b96-952a-285069cba698,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,5,Sarrià-Sant Gervasi,2015,3,Març,12
7ee3f766-c581-45db-b4bd-d90880bf0332,300,ASSISTÈNCIA A PERSONES EN EDIFICI,4,Les Corts,2015,12,Desembre,24
7ee77445-e384-490e-a40e-b80b1ee4514b,250,CONDUCCIONS I ACOMPANYAMENTS,7,Horta-Guinardó,2015,6,Juny,1
7ee89dba-b725-4caf-b26d-0a3d0a57643c,220,INFRACCIONS EN GUALS I RESERVES,10,Sant Martí,2015,8,Agost,171
7ee9fc02-0468-4ef5-b07f-38db1116ab28,630,CONTRA LA LLIBERTAT SEXUAL,2,Eixample,2015,2,Febrer,3
7ef26c78-7c04-4cfa-86e7-90295ed6f21a,240,CONTROLS DE TRÀNSIT,10,Sant Martí,2015,8,Agost,19
7ef4a307-4691-4668-968f-da63a4548bbd,241,SUPORTS,6,Gràcia,2015,1,Gener,13
7ef4de4e-35c2-4634-a9b3-edb008e62951,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,8,Nou Barris,2015,3,Març,4
7ef6e4d9-27ee-4769-a7ee-87ac86e72f38,70,SINISTRES EN EDIFICIS,4,Les Corts,2015,5,Maig,5
7f082adb-9851-48a4-af1a-df359c52e926,62,AVARIES DE SERVEIS MUNICIPALS,8,Nou Barris,2015,4,Abril,6
7f0eea78-7574-49ae-aaf9-884544c55d67,450,OBRES / TREBALLS EN ESPAIS PÚBLICS,9,Sant Andreu,2015,5,Maig,10
7f148796-e053-458a-88e3-7d5a72ab5768,220,INFRACCIONS EN GUALS I RESERVES,2,Eixample,2015,10,Octubre,427
7f16ecb5-5405-4bbd-8970-c9ba324da041,211,ACCIDENTS DE TRÀNSIT AMB FERITS,8,Nou Barris,2015,7,Juliol,54
7f1fecd8-aaa6-4cf1-b8d9-5af2ce2604c1,221,INFRACCIONS PER ESTACIONAMENTS,7,Horta-Guinardó,2015,1,Gener,139
7f297428-f2c7-4f6d-bd9e-568dce0e7da3,300,ASSISTÈNCIA A PERSONES EN EDIFICI,4,Les Corts,2015,1,Gener,20
7f3b2789-c09c-491e-8e0d-1ad3906f1cfa,480,ALARMES D INCENDI / ROBATORI,1,Ciutat Vella,2015,3,Març,17
7f4287da-c7f8-43e4-91f6-bdc2936f553c,650,VIGILÀNCIA POLICIAL,-1,Desconegut,2015,8,Agost,25
7f440df7-bc81-4529-be4d-0e4475b67550,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,1,Ciutat Vella,2015,9,Setembre,7
7f4a65a9-288f-4d23-ada7-606a721dc0e8,300,ASSISTÈNCIA A PERSONES EN EDIFICI,2,Eixample,2015,8,Agost,79
7f4c46b3-72c3-4209-b57f-f28b33cb2d83,430,ESPECTACLES EN ESPAIS PÚBLICS,9,Sant Andreu,2015,5,Maig,8
7f4c6279-9950-4694-a1d9-ffef9fec899f,304,ASSISTÈNCIA EN LES PLATGES,10,Sant Martí,2015,1,Gener,1
7f54da57-99af-41bc-8f57-6eb0eca44fde,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,8,Nou Barris,2015,7,Juliol,12
7f55092f-9368-4c56-95fb-31b4a75c2d2d,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,6,Gràcia,2015,12,Desembre,19
