CODI_INCIDENT;DESCRIPCIO_INCIDENT;CODI_DISTRICTE;NOM_DISTRICTE;ANY;MES;NOM_MES;NOMBRE_INCIDENTS
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;2;Eixample;2012;1;Gener;42
500;MANIFESTACIONS / CONCENTRACIONS;8;Nou Barris;2012;1;Gener;16
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;9;Sant Andreu;2012;1;Gener;12
030;MATÈRIES PERILLOSES;6;Gràcia;2012;1;Gener;2
303;ASSISTÈNCIA A MALALTS MENTALS;2;Eixample;2012;1;Gener;4
640;INFRACCIONS D ESTRANGERS;4;Les Corts;2012;1;Gener;4
223;INFRACCIONS EN MOVIMENT (VEHICLES);1;Ciutat Vella;2012;1;Gener;6
510;BARALLES;7;Horta-Guinardó;2012;1;Gener;9
511;VANDALISME;4;Les Corts;2012;1;Gener;5
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;1;Ciutat Vella;2012;2;Febrer;181
650;VIGILÀNCIA POLICIAL;6;Gràcia;2012;2;Febrer;235
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;8;Nou Barris;2012;2;Febrer;26
203;SENYALS AUTOMATITZADES;6;Gràcia;2012;2;Febrer;24
400;CONVIVÈNCIA VEINAL;7;Horta-Guinardó;2012;2;Febrer;161
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;10;Sant Martí;2012;2;Febrer;87
810;ABOCAMENT DE RESIDUS;2;Eixample;2012;2;Febrer;4
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;5;Sarrià-Sant Gervasi;2012;2;Febrer;59
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;2;Eixample;2012;2;Febrer;45
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;9;Sant Andreu;2012;2;Febrer;2
300;ASSISTÈNCIA A PERSONES EN EDIFICI;10;Sant Martí;2012;2;Febrer;45
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;6;Gràcia;2012;2;Febrer;19
040;TRANSPORT PÚBLIC;2;Eixample;2012;2;Febrer;5
650;VIGILÀNCIA POLICIAL;3;Sants-Montjuïc;2012;3;Març;173
650;VIGILÀNCIA POLICIAL;7;Horta-Guinardó;2012;3;Març;188
221;INFRACCIONS PER ESTACIONAMENTS;6;Gràcia;2012;3;Març;160
441;ANIMALS / INSECTES PERILLOSOS;6;Gràcia;2012;3;Març;5
030;MATÈRIES PERILLOSES;5;Sarrià-Sant Gervasi;2012;3;Març;4
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;4;Les Corts;2012;3;Març;57
500;MANIFESTACIONS / CONCENTRACIONS;1;Ciutat Vella;2012;3;Març;87
411;VENDA AMBULANT;4;Les Corts;2012;3;Març;6
062;AVARIES DE SERVEIS MUNICIPALS;3;Sants-Montjuïc;2012;3;Març;12
203;SENYALS AUTOMATITZADES;2;Eixample;2012;3;Març;88
420;INCIDÈNCIES DE LOCALS;10;Sant Martí;2012;3;Març;41
100;ÀMBIT DE PROTECCIÓ DEL MENOR;10;Sant Martí;2012;3;Març;16
223;INFRACCIONS EN MOVIMENT (VEHICLES);3;Sants-Montjuïc;2012;3;Març;12
061;AVARIES DE SERVEIS PÚBLICS;5;Sarrià-Sant Gervasi;2012;3;Març;19
511;VANDALISME;5;Sarrià-Sant Gervasi;2012;3;Març;16
511;VANDALISME;8;Nou Barris;2012;3;Març;7
203;SENYALS AUTOMATITZADES;9;Sant Andreu;2012;3;Març;14
440;ANIMALS DE COMPANYIA;1;Ciutat Vella;2012;3;Març;10
040;TRANSPORT PÚBLIC;9;Sant Andreu;2012;2;Febrer;1
061;AVARIES DE SERVEIS PÚBLICS;7;Horta-Guinardó;2012;3;Març;20
421;INFRACCIONS EN LOCALS;3;Sants-Montjuïc;2012;3;Març;4
500;MANIFESTACIONS / CONCENTRACIONS;5;Sarrià-Sant Gervasi;2012;3;Març;24
204;SENYALS NO AUTOMATITZADES;8;Nou Barris;2012;3;Març;2
610;ACTES CONTRA LA PROPIETAT PRIVADA;10;Sant Martí;2012;4;Abril;64
400;CONVIVÈNCIA VEINAL;8;Nou Barris;2012;4;Abril;187
241;SUPORTS;7;Horta-Guinardó;2012;4;Abril;45
610;ACTES CONTRA LA PROPIETAT PRIVADA;5;Sarrià-Sant Gervasi;2012;4;Abril;27
000;INCENDIS;10;Sant Martí;2012;4;Abril;68
240;CONTROLS DE TRÀNSIT;9;Sant Andreu;2012;4;Abril;65
062;AVARIES DE SERVEIS MUNICIPALS;1;Ciutat Vella;2012;4;Abril;47
062;AVARIES DE SERVEIS MUNICIPALS;7;Horta-Guinardó;2012;4;Abril;7
070;SINISTRES EN EDIFICIS;10;Sant Martí;2012;4;Abril;7
451;OCUPACIONS D ESPAIS PÚBLICS;7;Horta-Guinardó;2012;3;Març;3
421;INFRACCIONS EN LOCALS;7;Horta-Guinardó;2012;3;Març;1
060;SUBMINISTRAMENTS BÀSICS;2;Eixample;2012;4;Abril;1
422;INSPECCIONS / CONTROLS EN LOCALS;2;Eixample;2012;4;Abril;17
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;3;Sants-Montjuïc;2012;4;Abril;4
422;INSPECCIONS / CONTROLS EN LOCALS;4;Les Corts;2012;4;Abril;8
441;ANIMALS / INSECTES PERILLOSOS;6;Gràcia;2012;4;Abril;2
204;SENYALS NO AUTOMATITZADES;10;Sant Martí;2012;4;Abril;1
021;VENTS FORTS;10;Sant Martí;2012;4;Abril;1
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;4;Les Corts;2012;5;Maig;15
211;ACCIDENTS DE TRÀNSIT AMB FERITS;4;Les Corts;2012;5;Maig;70
680;ALTRES ACTUACIONS DE S, C,;1;Ciutat Vella;2012;5;Maig;238
411;VENDA AMBULANT;2;Eixample;2012;5;Maig;138
062;AVARIES DE SERVEIS MUNICIPALS;1;Ciutat Vella;2012;5;Maig;42
211;ACCIDENTS DE TRÀNSIT AMB FERITS;6;Gràcia;2012;5;Maig;40
305;COL·LABORACIÓ AMB ALTRES SERVEIS;10;Sant Martí;2012;5;Maig;33
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;8;Nou Barris;2012;5;Maig;16
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;1;Ciutat Vella;2012;5;Maig;125
422;INSPECCIONS / CONTROLS EN LOCALS;9;Sant Andreu;2012;5;Maig;14
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;4;Les Corts;2012;5;Maig;13
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;2;Eixample;2012;5;Maig;15
630;CONTRA LA LLIBERTAT SEXUAL;2;Eixample;2012;5;Maig;1
451;OCUPACIONS D ESPAIS PÚBLICS;6;Gràcia;2012;5;Maig;4
530;DELICTES CONTRA L ORDRE PÚBLIC;5;Sarrià-Sant Gervasi;2012;5;Maig;1
220;INFRACCIONS EN GUALS I RESERVES;3;Sants-Montjuïc;2012;6;Juny;204
211;ACCIDENTS DE TRÀNSIT AMB FERITS;2;Eixample;2012;6;Juny;298
240;CONTROLS DE TRÀNSIT;8;Nou Barris;2012;6;Juny;76
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;2;Eixample;2012;6;Juny;45
221;INFRACCIONS PER ESTACIONAMENTS;7;Horta-Guinardó;2012;6;Juny;150
610;ACTES CONTRA LA PROPIETAT PRIVADA;7;Horta-Guinardó;2012;6;Juny;31
100;ÀMBIT DE PROTECCIÓ DEL MENOR;6;Gràcia;2012;6;Juny;9
061;AVARIES DE SERVEIS PÚBLICS;9;Sant Andreu;2012;6;Juny;14
300;ASSISTÈNCIA A PERSONES EN EDIFICI;8;Nou Barris;2012;6;Juny;32
660;VIOLÈNCIA DOMÈSTICA;7;Horta-Guinardó;2012;6;Juny;15
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;8;Nou Barris;2012;6;Juny;17
422;INSPECCIONS / CONTROLS EN LOCALS;10;Sant Martí;2012;6;Juny;29
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;5;Sarrià-Sant Gervasi;2012;6;Juny;3
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;8;Nou Barris;2012;6;Juny;19
441;ANIMALS / INSECTES PERILLOSOS;9;Sant Andreu;2012;6;Juny;9
21B;ACCIDENT REBUT PEL 080 (Recodificar);4;Les Corts;2012;5;Maig;1
401;MOLESTIES PER GENERADORS;4;Les Corts;2012;5;Maig;1
063;EDIFICIS OFICIALS;1;Ciutat Vella;2012;5;Maig;1
451;OCUPACIONS D ESPAIS PÚBLICS;10;Sant Martí;2012;6;Juny;18
305;COL·LABORACIÓ AMB ALTRES SERVEIS;4;Les Corts;2012;6;Juny;4
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;3;Sants-Montjuïc;2012;7;Juliol;87
440;ANIMALS DE COMPANYIA;2;Eixample;2012;7;Juliol;41
400;CONVIVÈNCIA VEINAL;2;Eixample;2012;7;Juliol;582
400;CONVIVÈNCIA VEINAL;3;Sants-Montjuïc;2012;7;Juliol;398
221;INFRACCIONS PER ESTACIONAMENTS;6;Gràcia;2012;7;Juliol;100
520;OCUPACIONS IL·LÍCITES;10;Sant Martí;2012;6;Juny;2
700;ACTIVITAT AMB PRESOS;3;Sants-Montjuïc;2012;6;Juny;1
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2012;7;Juliol;243
680;ALTRES ACTUACIONS DE S, C,;3;Sants-Montjuïc;2012;7;Juliol;107
300;ASSISTÈNCIA A PERSONES EN EDIFICI;1;Ciutat Vella;2012;7;Juliol;61
660;VIOLÈNCIA DOMÈSTICA;6;Gràcia;2012;7;Juliol;4
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;7;Horta-Guinardó;2012;7;Juliol;39
670;AGRESSIONS;2;Eixample;2012;7;Juliol;27
611;ACTES CONTRA LA PROPIETAT PÚBLICA;7;Horta-Guinardó;2012;7;Juliol;3
100;ÀMBIT DE PROTECCIÓ DEL MENOR;3;Sants-Montjuïc;2012;7;Juliol;9
204;SENYALS NO AUTOMATITZADES;1;Ciutat Vella;2012;7;Juliol;6
203;SENYALS AUTOMATITZADES;6;Gràcia;2012;7;Juliol;20
305;COL·LABORACIÓ AMB ALTRES SERVEIS;5;Sarrià-Sant Gervasi;2012;7;Juliol;12
430;ESPECTACLES EN ESPAIS PÚBLICS;1;Ciutat Vella;2012;7;Juliol;3
530;DELICTES CONTRA L ORDRE PÚBLIC;8;Nou Barris;2012;7;Juliol;1
401;MOLESTIES PER GENERADORS;1;Ciutat Vella;2012;7;Juliol;1
800;FOGUERES / BARBACOES;10;Sant Martí;2012;7;Juliol;2
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;9;Sant Andreu;2012;7;Juliol;2
611;ACTES CONTRA LA PROPIETAT PÚBLICA;7;Horta-Guinardó;2012;9;Setembre;1
520;OCUPACIONS IL·LÍCITES;8;Nou Barris;2012;11;Novembre;2
830;ALTRES ACTUACIONS EN MEDI AMBIENT;8;Nou Barris;2012;11;Novembre;1
451;OCUPACIONS D ESPAIS PÚBLICS;6;Gràcia;2012;11;Novembre;7
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;9;Sant Andreu;2012;11;Novembre;4
670;AGRESSIONS;4;Les Corts;2012;8;Agost;4
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;3;Sants-Montjuïc;2012;8;Agost;2
640;INFRACCIONS D ESTRANGERS;3;Sants-Montjuïc;2012;11;Novembre;1
441;ANIMALS / INSECTES PERILLOSOS;2;Eixample;2012;8;Agost;5
530;DELICTES CONTRA L ORDRE PÚBLIC;5;Sarrià-Sant Gervasi;2012;10;Octubre;1
441;ANIMALS / INSECTES PERILLOSOS;6;Gràcia;2012;10;Octubre;1
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;8;Nou Barris;2012;12;Desembre;75
680;ALTRES ACTUACIONS DE S, C,;1;Ciutat Vella;2012;12;Desembre;125
222;INFRACCIONS EN MOVIMENT;7;Horta-Guinardó;2012;12;Desembre;36
240;CONTROLS DE TRÀNSIT;6;Gràcia;2012;12;Desembre;106
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;7;Horta-Guinardó;2012;12;Desembre;23
500;MANIFESTACIONS / CONCENTRACIONS;3;Sants-Montjuïc;2012;12;Desembre;18
441;ANIMALS / INSECTES PERILLOSOS;5;Sarrià-Sant Gervasi;2012;12;Desembre;3
510;BARALLES;6;Gràcia;2012;12;Desembre;8
511;VANDALISME;9;Sant Andreu;2012;12;Desembre;6
511;VANDALISME;6;Gràcia;2012;12;Desembre;7
660;VIOLÈNCIA DOMÈSTICA;4;Les Corts;2012;12;Desembre;1
480;ALARMES D INCENDI / ROBATORI;4;Les Corts;2012;12;Desembre;9
500;MANIFESTACIONS / CONCENTRACIONS;5;Sarrià-Sant Gervasi;2012;12;Desembre;6
441;ANIMALS / INSECTES PERILLOSOS;6;Gràcia;2012;12;Desembre;2
800;FOGUERES / BARBACOES;4;Les Corts;2012;12;Desembre;1
250;CONDUCCIONS I ACOMPANYAMENTS;7;Horta-Guinardó;2012;12;Desembre;1
21B;ACCIDENT REBUT PEL 080 (Recodificar);8;Nou Barris;2012;12;Desembre;1
303;ASSISTÈNCIA A MALALTS MENTALS;6;Gràcia;2012;12;Desembre;1
460;INCIDÈNCIES D ALIMENTS;3;Sants-Montjuïc;2012;12;Desembre;1
411;VENDA AMBULANT;-1;Desconegut;2012;2;Febrer;23
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;-1;Desconegut;2012;10;Octubre;17
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;-1;Desconegut;2012;9;Setembre;12
999;SENSE IDENTIFICAR;-1;Desconegut;2012;10;Octubre;72
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;-1;Desconegut;2012;5;Maig;32
650;VIGILÀNCIA POLICIAL;-1;Desconegut;2012;6;Juny;76
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;-1;Desconegut;2012;12;Desembre;4
000;INCENDIS;-1;Desconegut;2012;12;Desembre;8
305;COL·LABORACIÓ AMB ALTRES SERVEIS;-1;Desconegut;2012;1;Gener;8
830;ALTRES ACTUACIONS EN MEDI AMBIENT;-1;Desconegut;2012;11;Novembre;3
303;ASSISTÈNCIA A MALALTS MENTALS;-1;Desconegut;2012;7;Juliol;1
640;INFRACCIONS D ESTRANGERS;-1;Desconegut;2012;4;Abril;2
441;ANIMALS / INSECTES PERILLOSOS;-1;Desconegut;2012;12;Desembre;1
061;AVARIES DE SERVEIS PÚBLICS;-1;Desconegut;2012;11;Novembre;6
630;CONTRA LA LLIBERTAT SEXUAL;-1;Desconegut;2012;5;Maig;1
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;-1;Desconegut;2012;8;Agost;4
441;ANIMALS / INSECTES PERILLOSOS;-1;Desconegut;2012;10;Octubre;1
660;VIOLÈNCIA DOMÈSTICA;-1;Desconegut;2012;9;Setembre;3
211;ACCIDENTS DE TRÀNSIT AMB FERITS;10;Sant Martí;2012;9;Setembre;89
220;INFRACCIONS EN GUALS I RESERVES;10;Sant Martí;2012;9;Setembre;172
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;4;Les Corts;2012;9;Setembre;30
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;4;Les Corts;2012;9;Setembre;9
680;ALTRES ACTUACIONS DE S, C,;4;Les Corts;2012;8;Agost;37
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;9;Sant Andreu;2012;8;Agost;3
513;CONFLICTES EN LOCALS;2;Eixample;2012;8;Agost;43
203;SENYALS AUTOMATITZADES;8;Nou Barris;2012;9;Setembre;13
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;5;Sarrià-Sant Gervasi;2012;9;Setembre;75
240;CONTROLS DE TRÀNSIT;9;Sant Andreu;2012;8;Agost;88
204;SENYALS NO AUTOMATITZADES;10;Sant Martí;2012;9;Setembre;3
211;ACCIDENTS DE TRÀNSIT AMB FERITS;8;Nou Barris;2012;8;Agost;32
100;ÀMBIT DE PROTECCIÓ DEL MENOR;1;Ciutat Vella;2012;9;Setembre;21
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;2;Eixample;2012;9;Setembre;11
000;INCENDIS;3;Sants-Montjuïc;2012;8;Agost;39
620;ESTUPEFAENTS / PSICOTROPICS;1;Ciutat Vella;2012;8;Agost;116
513;CONFLICTES EN LOCALS;9;Sant Andreu;2012;8;Agost;14
100;ÀMBIT DE PROTECCIÓ DEL MENOR;6;Gràcia;2012;9;Setembre;6
100;ÀMBIT DE PROTECCIÓ DEL MENOR;3;Sants-Montjuïc;2012;9;Setembre;7
401;MOLESTIES PER GENERADORS;2;Eixample;2012;9;Setembre;3
810;ABOCAMENT DE RESIDUS;2;Eixample;2012;8;Agost;3
530;DELICTES CONTRA L ORDRE PÚBLIC;10;Sant Martí;2012;9;Setembre;4
030;MATÈRIES PERILLOSES;1;Ciutat Vella;2012;9;Setembre;1
401;MOLESTIES PER GENERADORS;2;Eixample;2012;8;Agost;3
451;OCUPACIONS D ESPAIS PÚBLICS;1;Ciutat Vella;2012;8;Agost;5
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;5;Sarrià-Sant Gervasi;2012;9;Setembre;8
511;VANDALISME;9;Sant Andreu;2012;10;Octubre;7
680;ALTRES ACTUACIONS DE S, C,;2;Eixample;2012;10;Octubre;117
480;ALARMES D INCENDI / ROBATORI;6;Gràcia;2012;10;Octubre;6
300;ASSISTÈNCIA A PERSONES EN EDIFICI;10;Sant Martí;2012;10;Octubre;41
241;SUPORTS;2;Eixample;2012;10;Octubre;94
411;VENDA AMBULANT;1;Ciutat Vella;2012;10;Octubre;99
680;ALTRES ACTUACIONS DE S, C,;10;Sant Martí;2012;10;Octubre;88
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;10;Sant Martí;2012;10;Octubre;24
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;10;Sant Martí;2012;10;Octubre;26
660;VIOLÈNCIA DOMÈSTICA;7;Horta-Guinardó;2012;10;Octubre;11
020;PLUJA TORRENCIAL;10;Sant Martí;2012;9;Setembre;2
411;VENDA AMBULANT;5;Sarrià-Sant Gervasi;2012;10;Octubre;4
063;EDIFICIS OFICIALS;10;Sant Martí;2012;9;Setembre;2
221;INFRACCIONS PER ESTACIONAMENTS;1;Ciutat Vella;2012;11;Novembre;124
411;VENDA AMBULANT;1;Ciutat Vella;2012;11;Novembre;60
500;MANIFESTACIONS / CONCENTRACIONS;1;Ciutat Vella;2012;11;Novembre;89
440;ANIMALS DE COMPANYIA;5;Sarrià-Sant Gervasi;2012;11;Novembre;22
300;ASSISTÈNCIA A PERSONES EN EDIFICI;9;Sant Andreu;2012;11;Novembre;26
241;SUPORTS;1;Ciutat Vella;2012;1;Gener;12
500;MANIFESTACIONS / CONCENTRACIONS;10;Sant Martí;2012;11;Novembre;43
223;INFRACCIONS EN MOVIMENT (VEHICLES);4;Les Corts;2012;10;Octubre;1
305;COL·LABORACIÓ AMB ALTRES SERVEIS;6;Gràcia;2012;11;Novembre;25
062;AVARIES DE SERVEIS MUNICIPALS;10;Sant Martí;2012;1;Gener;10
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;10;Sant Martí;2012;1;Gener;143
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;8;Nou Barris;2012;1;Gener;66
511;VANDALISME;5;Sarrià-Sant Gervasi;2012;1;Gener;7
511;VANDALISME;3;Sants-Montjuïc;2012;1;Gener;12
303;ASSISTÈNCIA A MALALTS MENTALS;3;Sants-Montjuïc;2012;11;Novembre;3
241;SUPORTS;6;Gràcia;2012;11;Novembre;8
030;MATÈRIES PERILLOSES;1;Ciutat Vella;2012;11;Novembre;4
660;VIOLÈNCIA DOMÈSTICA;10;Sant Martí;2012;11;Novembre;16
670;AGRESSIONS;1;Ciutat Vella;2012;1;Gener;52
513;CONFLICTES EN LOCALS;5;Sarrià-Sant Gervasi;2012;1;Gener;16
500;MANIFESTACIONS / CONCENTRACIONS;9;Sant Andreu;2012;1;Gener;6
300;ASSISTÈNCIA A PERSONES EN EDIFICI;5;Sarrià-Sant Gervasi;2012;1;Gener;29
441;ANIMALS / INSECTES PERILLOSOS;2;Eixample;2012;1;Gener;2
660;VIOLÈNCIA DOMÈSTICA;5;Sarrià-Sant Gervasi;2012;1;Gener;3
411;VENDA AMBULANT;3;Sants-Montjuïc;2012;1;Gener;8
670;AGRESSIONS;7;Horta-Guinardó;2012;1;Gener;8
030;MATÈRIES PERILLOSES;9;Sant Andreu;2012;1;Gener;4
830;ALTRES ACTUACIONS EN MEDI AMBIENT;9;Sant Andreu;2012;1;Gener;4
421;INFRACCIONS EN LOCALS;10;Sant Martí;2012;1;Gener;3
500;MANIFESTACIONS / CONCENTRACIONS;7;Horta-Guinardó;2012;1;Gener;9
305;COL·LABORACIÓ AMB ALTRES SERVEIS;5;Sarrià-Sant Gervasi;2012;2;Febrer;11
061;AVARIES DE SERVEIS PÚBLICS;8;Nou Barris;2012;2;Febrer;33
220;INFRACCIONS EN GUALS I RESERVES;5;Sarrià-Sant Gervasi;2012;2;Febrer;219
220;INFRACCIONS EN GUALS I RESERVES;8;Nou Barris;2012;2;Febrer;129
241;SUPORTS;7;Horta-Guinardó;2012;2;Febrer;58
422;INSPECCIONS / CONTROLS EN LOCALS;5;Sarrià-Sant Gervasi;2012;2;Febrer;8
022;NEU I GEL;5;Sarrià-Sant Gervasi;2012;2;Febrer;21
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;3;Sants-Montjuïc;2012;2;Febrer;77
250;CONDUCCIONS I ACOMPANYAMENTS;9;Sant Andreu;2012;2;Febrer;4
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;2;Eixample;2012;2;Febrer;12
401;MOLESTIES PER GENERADORS;2;Eixample;2012;1;Gener;3
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;6;Gràcia;2012;2;Febrer;13
440;ANIMALS DE COMPANYIA;10;Sant Martí;2012;2;Febrer;10
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;4;Les Corts;2012;2;Febrer;3
620;ESTUPEFAENTS / PSICOTROPICS;5;Sarrià-Sant Gervasi;2012;2;Febrer;7
070;SINISTRES EN EDIFICIS;7;Horta-Guinardó;2012;2;Febrer;4
480;ALARMES D INCENDI / ROBATORI;7;Horta-Guinardó;2012;2;Febrer;3
062;AVARIES DE SERVEIS MUNICIPALS;8;Nou Barris;2012;2;Febrer;9
240;CONTROLS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2012;3;Març;177
240;CONTROLS DE TRÀNSIT;2;Eixample;2012;3;Març;282
221;INFRACCIONS PER ESTACIONAMENTS;4;Les Corts;2012;3;Març;53
21B;ACCIDENT REBUT PEL 080 (Recodificar);2;Eixample;2012;3;Març;8
640;INFRACCIONS D ESTRANGERS;1;Ciutat Vella;2012;3;Març;19
513;CONFLICTES EN LOCALS;7;Horta-Guinardó;2012;3;Març;6
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;7;Horta-Guinardó;2012;2;Febrer;1
513;CONFLICTES EN LOCALS;9;Sant Andreu;2012;3;Març;7
300;ASSISTÈNCIA A PERSONES EN EDIFICI;5;Sarrià-Sant Gervasi;2012;3;Març;16
511;VANDALISME;10;Sant Martí;2012;3;Març;21
303;ASSISTÈNCIA A MALALTS MENTALS;8;Nou Barris;2012;3;Març;1
204;SENYALS NO AUTOMATITZADES;7;Horta-Guinardó;2012;3;Març;3
421;INFRACCIONS EN LOCALS;9;Sant Andreu;2012;3;Març;1
100;ÀMBIT DE PROTECCIÓ DEL MENOR;6;Gràcia;2012;3;Març;1
220;INFRACCIONS EN GUALS I RESERVES;1;Ciutat Vella;2012;4;Abril;241
203;SENYALS AUTOMATITZADES;4;Les Corts;2012;4;Abril;31
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;6;Gràcia;2012;4;Abril;131
222;INFRACCIONS EN MOVIMENT;7;Horta-Guinardó;2012;4;Abril;59
303;ASSISTÈNCIA A MALALTS MENTALS;6;Gràcia;2012;3;Març;1
211;ACCIDENTS DE TRÀNSIT AMB FERITS;3;Sants-Montjuïc;2012;4;Abril;92
440;ANIMALS DE COMPANYIA;6;Gràcia;2012;4;Abril;11
062;AVARIES DE SERVEIS MUNICIPALS;5;Sarrià-Sant Gervasi;2012;4;Abril;9
440;ANIMALS DE COMPANYIA;5;Sarrià-Sant Gervasi;2012;4;Abril;16
660;VIOLÈNCIA DOMÈSTICA;4;Les Corts;2012;4;Abril;2
810;ABOCAMENT DE RESIDUS;8;Nou Barris;2012;4;Abril;1
442;ALTRES INCIDÈNCIES AMB ANIMALS;8;Nou Barris;2012;3;Març;2
020;PLUJA TORRENCIAL;9;Sant Andreu;2012;3;Març;1
511;VANDALISME;10;Sant Martí;2012;4;Abril;11
670;AGRESSIONS;4;Les Corts;2012;4;Abril;7
250;CONDUCCIONS I ACOMPANYAMENTS;9;Sant Andreu;2012;4;Abril;1
530;DELICTES CONTRA L ORDRE PÚBLIC;10;Sant Martí;2012;4;Abril;4
421;INFRACCIONS EN LOCALS;6;Gràcia;2012;4;Abril;2
500;MANIFESTACIONS / CONCENTRACIONS;7;Horta-Guinardó;2012;5;Maig;14
680;ALTRES ACTUACIONS DE S, C,;6;Gràcia;2012;5;Maig;64
221;INFRACCIONS PER ESTACIONAMENTS;2;Eixample;2012;5;Maig;198
440;ANIMALS DE COMPANYIA;1;Ciutat Vella;2012;5;Maig;24
240;CONTROLS DE TRÀNSIT;1;Ciutat Vella;2012;5;Maig;106
610;ACTES CONTRA LA PROPIETAT PRIVADA;4;Les Corts;2012;5;Maig;19
422;INSPECCIONS / CONTROLS EN LOCALS;6;Gràcia;2012;5;Maig;7
513;CONFLICTES EN LOCALS;2;Eixample;2012;5;Maig;43
610;ACTES CONTRA LA PROPIETAT PRIVADA;8;Nou Barris;2012;5;Maig;34
211;ACCIDENTS DE TRÀNSIT AMB FERITS;9;Sant Andreu;2012;5;Maig;55
21B;ACCIDENT REBUT PEL 080 (Recodificar);2;Eixample;2012;4;Abril;1
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;4;Les Corts;2012;5;Maig;22
420;INCIDÈNCIES DE LOCALS;9;Sant Andreu;2012;5;Maig;27
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;8;Nou Barris;2012;4;Abril;1
430;ESPECTACLES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2012;5;Maig;5
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;10;Sant Martí;2012;5;Maig;5
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;5;Sarrià-Sant Gervasi;2012;5;Maig;24
442;ALTRES INCIDÈNCIES AMB ANIMALS;6;Gràcia;2012;5;Maig;4
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;9;Sant Andreu;2012;5;Maig;1
250;CONDUCCIONS I ACOMPANYAMENTS;6;Gràcia;2012;5;Maig;1
063;EDIFICIS OFICIALS;3;Sants-Montjuïc;2012;5;Maig;2
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;3;Sants-Montjuïc;2012;6;Juny;63
241;SUPORTS;9;Sant Andreu;2012;6;Juny;10
061;AVARIES DE SERVEIS PÚBLICS;6;Gràcia;2012;6;Juny;15
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;8;Nou Barris;2012;6;Juny;39
630;CONTRA LA LLIBERTAT SEXUAL;5;Sarrià-Sant Gervasi;2012;5;Maig;1
